Location,Business name,Star Rating,Address1,Address2,Town Country,Zipcode,Phone,Source URL
Cumbria,Travelodge Penrith,3.8,A66,,Penrith,CA11 0DT,,https://www.google.com/travel/hotels/Cumbria/entity/ChcIgqzHr7OiyaxHGgsvZy8xdGZ4NGc3dxAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQXcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CMMBEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAEMcB
Cumbria,The Windermere Hotel,3.6,Kendal Rd,Bowness-on-Windermere,Windermere,LA23 1AL,+44 15394 42251,https://www.google.com/travel/hotels/Cumbria/entity/ChgIy7K3uvm--aj8ARoLL2cvMXRtMHNxazAQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQXcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CPQBEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAEMcB
Cumbria,New Dungeon Ghyll Hotel,4.4,Ambleside LA22 9JX,,LA22,LA22 9JX,+44 15394 37213,https://www.google.com/travel/hotels/Cumbria/entity/ChcIlf20lbnz0O4NGgsvZy8xdGZtMTA0bRAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CAsQyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQgwM
Cumbria,Burnside Hotel & Spa,4.5,Lake Road,,Bowness-on-Windermere,LA23 3HH,+44 15394 42211,https://www.google.com/travel/hotels/Cumbria/entity/ChgI24GDjJOxhsUZGgwvZy8xaGM1NDJtOTYQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQXcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CIwCEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAEMcB
Cumbria,Cragwood Country House Hotel 4 star,4.8,Cragwood Country House Hotel Ambleside Road,Ecclerigg,Windermere,LA23 1LQ,+44 15394 88177,https://www.google.com/travel/hotels/Cumbria/entity/ChcIpYqU8ZSZh6guGgsvZy8xdGQxMnYyYhAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CCEQyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQgwM
Cumbria,Crown & Mitre Hotel,4.1,English St,,Carlisle,CA3 8HZ,+44 1228 525491,https://www.google.com/travel/hotels/Cumbria/entity/ChgImO7U34WpyZS6ARoLL2cvMXY1ZnJnZnAQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CDsQyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQgwM
Lancashire,Low Greenlands Holiday Park,4.6,Burton Road,Priest Hutton,Carnforth,LA6 1JQ,+44 345 825 2525,https://www.google.com/travel/hotels/Cumbria/entity/ChgIzJfs_sTzvMSHARoLL2cvMXZnNnQ5MmYQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CGkQyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQgwM
Cumbria,Abbey House Hotel & Gardens,4.6,Abbey Rd,,Barrow-in-Furness,LA13 0PA,+44 1229 838282,https://www.google.com/travel/hotels/Cumbria/entity/ChcIgqzxkM7Hvv3sARoKL20vMGgzcmtyORAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CFMQyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQgwM
Cumbria,Tebay Services Hotel,4.6,Orton,,Penrith,CA10 3SB,+44 15396 24351,https://www.google.com/travel/hotels/Cumbria/entity/ChgI1ZuYqOW3lo3eARoLL2cvMXRqeW44azkQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CH8QyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQgwM
Cumbria,Stonecross Manor Hotel,4.0,Milnthorpe Rd,,Kendal,LA9 5HP,+44 1539 733559,https://www.google.com/travel/hotels/Cumbria/entity/ChcIjOOHlau7jCAaDC9nLzExeGR0cm4xYhAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CJUBEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAEIMD
Dumfries and Galloway,The Gables Hotel Gretna,4.2,1 Annan Rd,,Gretna,DG16 5DQ,+44 1461 338300,https://www.google.com/travel/hotels/Cumbria/entity/ChgIr-PtndTKobOgARoLL2cvMXY2Mmg2cGoQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CKsBEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAEIMD
Cumbria,Mains Farm,4.8,Unnamed Road,Penrith,Penrith,CA10 1DH,,https://www.google.com/travel/hotels/Cumbria/entity/ChoI1dX6mZmagILKARoNL2cvMTFjMnEwYmQwMhAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CMEBEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAEIMD
Dumfries and Galloway,Days Inn by Wyndham Gretna Green M74,3.7,Welcome Break Service Area,,Gretna,DG16 5HQ,+44 1461 337566,https://www.google.com/travel/hotels/Cumbria/entity/ChcI-Y3Cz_r4huFFGgsvZy8xdGRoZDhwchAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CNcBEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAEIMD
Cumbria,Bower House Inn,4.6,Eskdale,,Holmrook,CA19 1TD,+44 19467 23244,https://www.google.com/travel/hotels/Cumbria/entity/ChcIufOkte3L0KkDGgsvZy8xdHhjNmxweRAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CPEBEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAEIMD
Cumbria,"The Wild Boar | Bar, Restaurant & Hotel",4.5,Crook Rd,,Kendal,LA23 3NF,+44 333 220 3108,https://www.google.com/travel/hotels/Cumbria/entity/ChgI1LmvxdCzmYdzGgwvZy8xMmhuaDNudGwQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQmcwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CIcCEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAEIMD
Cumbria,The Brown Horse Inn,4.7,A5074 Nr Windermere,,Windermere,LA23 3NR,+44 15394 43443,https://www.google.com/travel/hotels/Cumbria/entity/ChcInIz13caP2J1bGgsvZy8xdnA2enI4dhAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQ1EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CAsQyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQuwQ
Cumbria,Wallace Lane Farm,4.8,Wallace Lane Farm,Brocklebank,Wigton,CA7 8DL,+44 16974 78188,https://www.google.com/travel/hotels/Cumbria/entity/ChcImvX9pPr-wKkFGgsvZy8xdGN5cmQ2MxAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQ1EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CFAQyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQuwQ
Cumbria,Macdonald Leeming House,4.3,A592 Ullswater,Watermillock,Penrith,CA11 0JJ,+44 344 879 9142,https://www.google.com/travel/hotels/Cumbria/entity/ChgIv8TRgb2mmLSKARoLL2cvMXR4Zm5xOG4QAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQ1EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CCEQyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQuwQ
Cumbria,The Wordsworth Hotel & Spa,4.3,Grasmere,,Ambleside,LA22 9SW,+44 15394 35592,https://www.google.com/travel/hotels/Cumbria/entity/ChcIgNa6mJDmxb8xGgsvZy8xdGNfODZ0dBAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQ1EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CDgQyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQuwQ
Cumbria,Hunday Manor Country House Hotel,4.6,Workington CA14 4JF,,CA14,CA14 4JF,+44 1900 61798,https://www.google.com/travel/hotels/Cumbria/entity/ChoIgafOk-iA48C9ARoNL2cvMTFkeG56ZDkzZhAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQ1EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CHwQyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQuwQ
Cumbria,Merewood Country House Hotel,4.7,Merewood Country House Hotel,,Windermere,LA23 1LH,+44 15394 46484,https://www.google.com/travel/hotels/Cumbria/entity/ChgI1qf3ruff_qTJARoLL2cvMXRkZHJydjIQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQ1EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CGYQyvcEahgKEwjQ3__D2fjuAhUAAAAAHQAAAAAQuwQ
Tebay,Cross Keys Inn,4.3,Tebay,,Penrith,CA10 3UY,+44 15396 24240,https://www.google.com/travel/hotels/Cumbria/entity/ChcI0sWD9bHjposIGgsvZy8xdGN2aG44eRAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQ1EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CJIBEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAELsE
Cumbria,Greyhound Inn,4.4,Burgh by Sands,,Carlisle,CA5 6AN,+44 1228 575168,https://www.google.com/travel/hotels/Cumbria/entity/ChgIoqXbzc2WlNblARoLL2cvMXRkMjl4MWsQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQ1EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CKwBEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAELsE
Cumbria,Days Inn by Wyndham Kendal Killington Lake,3.8,Roadchef Motorway Scv Area M6 S Cumbria,,Kendal,LA8 0NW,+44 844 225 0752,https://www.google.com/travel/hotels/Cumbria/entity/ChcIyqOW7rXvu7cyGgsvZy8xdGZrcTl2ZBAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQ1EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CNgBEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAELsE
Cumbria,Roundthorn Country House,4.6,Penrith CA11 8SJ,,CA11,CA11 8SJ,+44 1768 863952,https://www.google.com/travel/hotels/Cumbria/entity/ChcIgcHHn9ix2KJKGgsvZy8xdnF0Z2JzNBAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQ1EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CMIBEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAELsE
Cumbria,Trout Hotel,4.5,3 Crown St,,Cockermouth,CA13 0EJ,+44 1900 823591,https://www.google.com/travel/hotels/Cumbria/entity/ChgI1YLHvOGD7Zi5ARoLL2cvMXR4MTR5OWIQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDQ1EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpSCjQSMDIlMHg0ODYzMmFiMGExM2RlN2M1OjB4MTZlMTkyNWIwNTQ0ODE5YToHQ3VtYnJpYRoAEhoSFAoHCOUPEAMYCRIHCOUPEAMYChgBMgIIAioPCgsoAUoCIAE6A0JEVBoA&ved=0CO4BEMr3BGoYChMI0N__w9n47gIVAAAAAB0AAAAAELsE
