Title,Contact,Phone,Email,Website,Address,Hours,URL
Gooseneck Implement - Lemmon,Ron Anderson,(701) 666-7030,ronanderson@gooseneckimp.com,http://www.gooseneckimplement.com/,"206 10th Street WLemmon, SD 57638",Sun: closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/gooseneck-implement-lemmon
"Freeman International, Inc. - Freeman",Tod,(605) 925-4247,sales@freemanintl.com,http://www.siouxint.com/default.htm,"27925 US Highway 81Freeman, SD 57029",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/freeman-international-inc-freeman
"C & B Operations, LLC - Wagner",Greg Deal,(605) 250-2144,DealG@deerequipment.com,http://deerequipment.com/,"39660 SD Hwy. 46Wagner, SD 57380",Sun: closed - closed; Mon: 08:00 AM - 05:30 PM; Tue: 08:00 AM - 05:30 PM; Wed: 08:00 AM - 05:30 PM; Thu: 08:00 AM - 05:30 PM; Fri: 08:00 AM - 05:30 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/c-b-operations-llc-wagner
Farm Equipment Plus - Brookings,Amos Wipf,(605) 592-0410,amos.wipf@icloud.com,https://www.farmeqplus.com,"400 4th St SBrookings, SD 57006",Sun: 08:00 AM - 08:00 PM; Mon: 08:00 AM - 08:00 PM; Tue: 08:00 AM - 08:00 PM; Wed: 08:00 AM - 08:00 PM; Thu: 08:00 AM - 08:00 PM; Fri: 08:00 AM - 08:00 PM; Sat: 08:00 AM - 08:00 PM,https://www.machinerypete.com/store/farm-equipment-plus-brookings
Farmers Implement & Irrigation - Brookings ,Zane  Watson,(855) 963-5204,zanew@farmersii.com,https://www.farmersii.com,"3023 E Highway 14 BypassBrookings, SD 57006",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/farmers-implement-irrigation-brookings
Ellwein Equipment - Barnard,John Ellwein,(855) 739-4455,ellwj@nvc.net,http://www.ellweinequipment.com/default.htm,"11404 387th AveBarnard, SD 57426",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: closed,https://www.machinerypete.com/store/ellwein-equipment-barnard
"C & B Operations, LLC - Selby",Josh Wudel,(605) 250-3349,WudelJ@deerequipment.com,http://deerequipment.com/,"2408 Main StreetSelby, SD 57472",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/c-b-operations-llc-selby
"C & B Operations, LLC - Yankton",Jeff Pravecek,(605) 799-1979,PravecekJ@deerequipment.com,http://deerequipment.com/,"2200 E Hwy. 50Yankton, SD 57078",Sun: closed - closed; Mon: 08:00 AM - 05:30 PM; Tue: 08:00 AM - 05:30 PM; Wed: 08:00 AM - 05:30 PM; Thu: 08:00 AM - 05:30 PM; Fri: 08:00 AM - 05:30 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/c-b-operations-llc-yankton
"C & B Operations, LLC - Parkston",Tim McGinnis,(605) 277-7525,McGinnisT@deerequipment.com,https://deerequipment.com/,"1109 S Hwy. 37Parkston, SD 57366",Sun: closed - closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/c-b-operations-llc-parkston
"C & B Operations, LLC - Roscoe",Cody Knutson,(605) 609-1848,KnutsonC@deerequipment.com,http://deerequipment.com/,"602 W Merrill Ave.Roscoe, SD 57471",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/c-b-operations-llc-roscoe
"C & B Operations, LLC - Mitchell",Corey Thelen,(605) 250-3259,ThelenC@deerequipment.com,http://deerequipment.com/,"2600 West HavensMitchell, SD 57301",Sun: closed - closed; Mon: 08:00 AM - 05:30 PM; Tue: 08:00 AM - 05:30 PM; Wed: 08:00 AM - 05:30 PM; Thu: 08:00 AM - 05:30 PM; Fri: 08:00 AM - 05:30 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/c-b-operations-llc-mitchell
"C & B Operations, LLC - Miller",Clint Paul,(605) 250-0671,PaulC@deerequipment.com,http://deerequipment.com/,"1810 N BroadwayMiller, SD 57362",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/c-b-operations-llc-miller
"C & B Operations, LLC - Corsica",Mike Plooster,(605) 250-3772,ploosterm@deerequipment.com,https://deerequipment.com/,"525 S Hwy. 281Corsica, SD 57328",Sun: closed - closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/c-b-operations-llc-corsica
"C & B Operations, LLC - Chamberlain",Lee Brannan,(605) 250-0905,brannanj@deerequipment.com,https://deerequipment.com/,"1300 East King Ave.Chamberlain, SD 57325",Sun: closed - closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/c-b-operations-llc-chamberlain
Butler Machinery - Sioux Falls,Used Ag Sales Department,(855) 434-4712,,www.butleriron.com,"3201 N Louise Ave.Sioux Falls, SD 57107",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/butler-machinery-sioux-falls
"C & B Operations, LLC - Freeman",Brian Sevareid,(605) 299-0490,SevareidB@deerequipment.com,http://deerequipment.com/,"615 N Hwy. 81Freeman, SD 57029",Sun: closed - closed; Mon: 08:00 AM - 05:30 PM; Tue: 08:00 AM - 05:30 PM; Wed: 08:00 AM - 05:30 PM; Thu: 08:00 AM - 05:30 PM; Fri: 08:00 AM - 05:30 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/c-b-operations-llc-freeman
"C & B Operations, LLC - Gettysburg",Ben Wieseler,(605) 250-3607,WieslerB@deerequipment.com,http://deerequipment.com/,"30965 US Highway 212Gettysburg, SD 57442",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/c-b-operations-llc-gettysburg
Butler Machinery - Rapid City,Used Ag Sales Department,(833) 923-3016,,www.butleriron.com,"3601 Deadwood Ave. NRapid City, SD 57702",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/butler-machinery-rapid-city
Butler Machinery - Pierre,Used Ag Sales Department,(855) 841-5138,,www.butleriron.com,"20571 Truck Stop Ave.Pierre, SD 57501",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/butler-machinery-pierre
Butler Machinery - Aberdeen,Used Ag Sales Department,(833) 359-0223,,www.butleriron.com,"4950 E Highway 12Aberdeen, SD 57401",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/butler-machinery-aberdeen
American Ag Video Auction - Bella Fourche ,Tom  Baer,(605) 717-5888,tom@americanagva.com,https://americanagva.com,"19091 US Hwy 85 Bella Fourche, SD 57717",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/american-ag-video-auction-bella-fourche
Butler Machinery - Huron,Used Ag Sales Department,(833) 359-0230,,www.butleriron.com,"1715 US Hwy. 14 WHuron, SD 57350",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/butler-machinery-huron
Zeisloft Farm Equipment - Bloomsburg,Sales,(844) 840-7495,zeisloftfarmequipment@gmail.com,http://www.zeisloftequip.com,"328 Danville RoadBloomsburg, PA 17815",Sun: closed; Mon: 08:00 AM - 07:00 PM; Tue: 08:00 AM - 07:00 PM; Wed: 08:00 AM - 07:00 PM; Thu: 08:00 AM - 07:00 PM; Fri: 08:00 AM - 07:00 PM; Sat: 08:00 AM - 02:00 PM,https://www.machinerypete.com/store/zeisloft-farm-equipment-bloomsburg
Wolfe Brothers Farms - Middlebury Center,Tony Wolfe,(570) 795-5454,wolfebrothersfarms@gmail.com,,"543 Cummings Creek Rd.Middlebury Center, PA 16935",Sun: closed - closed; Mon: 09:00 AM - 05:00 PM; Tue: 09:00 AM - 05:00 PM; Wed: 09:00 AM - 05:00 PM; Thu: 09:00 AM - 05:00 PM; Fri: 09:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/wolfe-brothers-farms-middlebury-center
W.F. Welliver & Son - Bloomsburg,Nancy Welliver,(570) 437-2430,wfwelliver@verizon.net,https://www.wfwelliver.com,"20 White Hall Rd.Bloomsburg, PA 17815",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/w-f-welliver-son-bloomsburg
West Central Equipment - Somerset,Joel Wineland,(814) 247-0440,,http://westcentraleq.com/,"729 Red Goose RoadSomerset, PA 15501",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/west-central-equipment-somerset
West Central Equipment - Martinsburg,Joel Wineland,(814) 205-9632,jwineland@westcentraleq.com,http://westcentraleq.com/,"2555 Cove Mountain Rd.Martinsburg, PA 16662",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/west-central-equipment-martinsburg
West Central Equipment - Ebensburg,Joel Wineland,(814) 247-0257,jwineland@westcentraleq.com,https://www.westcentraleq.com,"4952 Admiral Peary HwyEbensburg, PA 15931",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/west-central-equipment-ebensburg
West Central Equipment - New Alexandria,David Slezak,(724) 270-3042,dslezak@westcentraleq.com,http://westcentraleq.com/,"3159 State Route 119New Alexandria, PA 15670",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/west-central-equipment-new-alexandria
Wengers of Myerstown - Myerstown,Jacob Kline,(717) 866-2135,jkline@wengers.com,https://www.wengers.com,"814 South College St.Myerstown, PA 17067",Sun: closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/wengers-of-myerstown-myerstown
Select View Farm - Shippensburg,Harvey Reiff,(717) 860-4143,reiffcropservices@icloud.com,,"10299 Shale RoadShippensburg, PA 17257",Sun: closed - closed; Mon: closed - closed; Tue: closed - closed; Wed: closed - closed; Thu: closed - closed; Fri: closed - closed; Sat: closed - closed,https://www.machinerypete.com/store/select-view-farm-shippensburg
West Central Equipment - Butler,Joel Wineland,(724) 305-3483,,http://westcentraleq.com/,"170 Pittsburgh RoadButler, PA 16001",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/west-central-equipment-butler
Reiff Farm Service - Shippensburg,Reiff Farm Service,(717) 400-7823,reifffarm@gmail.com,https://www.reifffarmservice.com,"275 Goodhart Rd.Shippensburg, PA 17257",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/reiff-farm-service-shippensburg
Scheffel's  Inc. - Somerset,Nelson Scheffel,(814) 846-7023,nelson@scheffelsinc.com,https://www.scheffelsinc.com,"709 Red Goose RdSomerset, PA 15501",Sun: closed - closed; Mon: 08:00 AM - 04:30 PM; Tue: 08:00 AM - 04:30 PM; Wed: 08:00 AM - 04:30 PM; Thu: 08:00 AM - 04:30 PM; Fri: 08:00 AM - 04:30 PM; Sat: 08:00 AM - 12:30 PM,https://www.machinerypete.com/store/scheffel-s-inc-somerset
Quality Tractor and Equipment LLC - Chambersburg,Scott Etter,(717) 502-2678,scote1@comcast.net,http://www.qualitytractor.net/default.htm,"N/AChambersburg, PA 17202",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:30 PM,https://www.machinerypete.com/store/quality-tractor-and-equipment-llc-chambersburg
"MM Weaver, Inc. - Waynesboro",Sales Department,(717) 714-3035,sales@mmweaver.com,http://www.mmweaver.com/,"8422 Wayne Hwy.Waynesboro, PA 17268",Sun: closed - closed; Mon: 07:00 AM - 05:00 PM; Tue: 07:00 AM - 05:00 PM; Wed: 07:00 AM - 05:00 PM; Thu: 07:00 AM - 05:00 PM; Fri: 07:00 AM - 05:00 PM; Sat: 07:00 AM - 12:00 PM,https://www.machinerypete.com/store/mm-weaver-inc-waynesboro
Turkeyfoot Equipment - Chambersburg,Sales Department,(717) 619-9847,levon@turkeyfootequipment.net,,"4871 Molly Pitcher HwyChambersburg, PA 17301",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/turkeyfoot-equipment-chambersburg
"MM Weaver, Inc. - Leola",Sales Department,(717) 727-2819,sales@mmweaver.com,http://www.mmweaver.com/,"169 N. Groffdale Road Leola, PA 17540",Sun: closed - closed; Mon: 07:00 AM - 05:00 PM; Tue: 07:00 AM - 05:00 PM; Wed: 07:00 AM - 05:00 PM; Thu: 07:00 AM - 05:00 PM; Fri: 07:00 AM - 05:00 PM; Sat: 07:00 AM - 12:00 PM,https://www.machinerypete.com/store/mm-weaver-inc-leola
"Pik-Rite, Inc. - Lewisburg",Randall Stratton,(570) 523-8174,randall@pikrite.com,https://www.pikrite.com,"60 Pik Rite LaneLewisburg, PA 17837",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: closed,https://www.machinerypete.com/store/pik-rite-inc-lewisburg
"Mountain View Tractor, LLC - Millmont",Glen Weaver,(570) 922-4466,grfarm05@gmail.com,http://www.mountainviewtractor.com/,"1615 Millmont RoadMillmont, PA 17845",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/mountain-view-tractor-llc-millmont
Middletown Tractor Sales - Uniontown,Sales Department,(724) 383-5283,mike@middletowntractor.com,http://middletowntractor.com,"655 Pittsburgh RoadUniontown , PA 15401",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/middletown-tractor-sales-uniontown
Messick's - Elizabethtown,Sales Department,(717) 367-1319,sales@messicks.com,http://www.messicks.com/,"187 Merts DriveElizabethtown, PA 17022",Sun: closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/messick-s-elizabethtown
"Miller Tractor, LLC. - Bird-in-Hand",Sales Department,(717) 946-1405,sales@millertractorllc.com,https://www.millertractorllc.com,"551 Gibbons Rd.  Bird in Hand, PA 17505",Sun: closed - closed; Mon: 07:00 AM - 05:00 PM; Tue: 07:00 AM - 05:00 PM; Wed: 07:00 AM - 05:00 PM; Thu: 07:00 AM - 05:00 PM; Fri: 07:00 AM - 05:00 PM; Sat: 07:00 AM - 11:00 AM,https://www.machinerypete.com/store/miller-tractor-llc-bird-in-hand
MGD Tractor & Equipment - Lebanon,Sales Department,(717) 866-2585,sales.mgd@comcast.net,http://www.mgdtractor.com/default.htm,"2453 E Cumberland StreetLebanon, PA 17042",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/mgd-tractor-equipment-lebanon
Middletown Tractor Sales - Washington,Sales Department,(724) 912-7288,mike@middletowntractor.com,http://middletowntractor.com,"910 Henderson AvenueWashington , PA 15301",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/middletown-tractor-sales-washington
Meadow Brook Machinery - ,Sales Department,(717) 974-3078,	darrei5@aol.com,http://www.meadowbrookmachinery.com/,"500 Killinger RoadAnnville, PA 17003",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/meadow-brook-machinery
Messick's - Carlisle,Sales Department,(717) 249-5338,sales@messicks.com,http://www.messicks.com/,"2510 Ritner Hwy Rt 11Carlisle, PA 17015",Sun: closed; Mon: 07:30 AM - 05:00 AM; Tue: 07:30 AM - 05:00 AM; Wed: 07:30 AM - 05:00 AM; Thu: 07:30 AM - 05:00 AM; Fri: 07:30 AM - 05:00 AM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/messick-s-carlisle
Messick's - Halifax,Sales Department,(800) 222-3373,sales@messicks.com,http://www.messicks.com/,"3882 Peters Mountain Rd.Halifax, PA 17032",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/messick-s-halifax
Messick's - Abbottstown,Sales Department,(800) 222-3373,sales@messicks.com,http://www.messicks.com/,"7481 Lincoln HighwayAbbottstown, PA 17301",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/messick-s-abbottstown
Lindsey Equipment - New Milford,Hunter Farr,(607) 214-9913,hfarr@lindseyequipmentus.com,http://www.lindseyequipmentus.com/,"309 Main StreetNew Milford, PA 18834",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/lindsey-equipment-new-milford
Lindsey Equipment - Ashley,Hunter Farr,(607) 214-5918,Hfarr7@yahoo.com,http://www.lindseyequipmentus.com/,"83 Hazleton StAshley, PA 18706",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/lindsey-equipment-ashley
McGrew Equipment Company - Seven Valleys,Gary Kinsey,(717) 428-0922,gary@mcgrewequipment.com,https://mcgrewequipment.com,"2191 Seven Valleys Rd.Seven Valleys, PA 17360",Sun: closed; Mon: 07:00 AM - 05:00 PM; Tue: 07:00 AM - 05:00 PM; Wed: 07:00 AM - 05:00 PM; Thu: 07:00 AM - 05:00 PM; Fri: 07:00 AM - 05:00 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/mcgrew-equipment-company-seven-valleys
LandPro Equipment - Watsontown,Wade  Heggenstaller,(570) 443-1815,mhaungs@landproequip.com,https://www.landproequipment.com,"141 Byers LaneWatsontown, PA 17777",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/landpro-equipment-watsontown
Lindsey Equipment - Mansfield,Hunter Farr,(607) 228-8803,hfarr@lindseyequipmentus.com,http://www.lindseyequipmentus.com/,"845 Route 660Mansfield, PA 16933",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/lindsey-equipment-mansfield
LandPro Equipment - Mifflintown,Matthew Quigg,(717) 420-8400,mhaungs@landproequip.com,https://www.landproequipment.com,"5809 William Penn HighwayMifflintown, PA 17059",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/landpro-equipment-mifflintown
Lindsey Equipment - Honesdale,Hunter Farr,(607) 246-6053,hfarr@lindseyequipmentus.com,http://www.lindseyequipmentus.com/,"237 Sunrise AveHonesdale, PA 18431",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/lindsey-equipment-honesdale
Lenox Farm Supply - Hop Bottom,Kurt Kulick,(570) 357-2868,lenoxfarms@yahoo.com,,"1577 Forest StreetHop Bottom, PA 18824",Sun: closed; Mon: closed; Tue: closed; Wed: closed; Thu: closed; Fri: closed; Sat: closed,https://www.machinerypete.com/store/lenox-farm-supply-hop-bottom
LandPro Equipment - Stoneboro,Mike  Miller,(724) 401-4750,mhaungs@landproequip.com,https://www.landproequipment.com,"4488 Greenville-Sandy Lake Rd.Stoneboro, PA 16153",Sun: closed - closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/landpro-equipment-stoneboro
